,age,height,weight,duration,heart_rate,body_temp,calorie,female,male,Height_meters,calculated_IMC
8747,52,180.0,84.0,4.0,84.0,38.9,15.0,0,1,1.8,25.925925925925924
8748,34,178.0,79.0,19.0,96.0,40.6,93.0,1,0,1.78,24.933720489837143
8749,44,178.0,74.0,26.0,112.0,40.3,193.0,0,1,1.78,23.355636914530994
8750,53,170.0,64.0,28.0,104.0,40.7,176.0,1,0,1.7,22.145328719723185
8751,72,183.0,83.0,27.0,104.0,41.2,210.0,0,1,1.83,24.78425751739377
8752,35,155.0,60.0,26.0,108.0,40.8,168.0,1,0,1.55,24.97398543184183
8753,33,186.0,82.0,5.0,86.0,38.9,16.0,0,1,1.86,23.702162099664697
8754,73,203.0,106.0,27.0,101.0,40.4,212.0,0,1,2.03,25.722536339149222
8755,25,187.0,90.0,19.0,92.0,40.4,73.0,0,1,1.87,25.737081414967538
8756,33,175.0,81.0,21.0,102.0,40.6,117.0,0,1,1.75,26.448979591836736
8757,31,158.0,52.0,5.0,89.0,39.2,22.0,1,0,1.58,20.82999519307803
8758,28,178.0,71.0,20.0,97.0,40.2,100.0,1,0,1.78,22.408786769347305
8759,44,190.0,97.0,19.0,104.0,40.1,128.0,0,1,1.9,26.869806094182827
8760,27,187.0,85.0,16.0,101.0,40.1,83.0,0,1,1.87,24.307243558580453
8761,39,189.0,92.0,19.0,105.0,40.1,124.0,0,1,1.89,25.755158030290307
8762,41,192.0,83.0,6.0,90.0,39.4,26.0,1,0,1.92,22.51519097222222
8763,25,178.0,71.0,5.0,94.0,39.2,23.0,1,0,1.78,22.408786769347305
8764,58,161.0,65.0,27.0,106.0,40.6,178.0,1,0,1.61,25.076193048107708
8765,60,187.0,91.0,18.0,99.0,39.9,119.0,0,1,1.87,26.023048986244955
8766,74,177.0,80.0,14.0,93.0,39.9,86.0,0,1,1.77,25.53544639152223
8767,27,157.0,53.0,10.0,92.0,40.0,47.0,1,0,1.57,21.50188648626719
8768,30,161.0,57.0,16.0,95.0,40.2,80.0,1,0,1.61,21.98989236526368
8769,30,171.0,65.0,19.0,102.0,40.7,108.0,1,0,1.71,22.229061933586404
8770,20,199.0,105.0,21.0,99.0,40.5,105.0,0,1,1.99,26.514481957526325
8771,79,166.0,65.0,2.0,84.0,38.0,9.0,1,0,1.66,23.588329220496444
8772,28,180.0,79.0,28.0,103.0,40.7,152.0,0,1,1.8,24.382716049382715
8773,66,197.0,101.0,8.0,87.0,39.6,43.0,0,1,1.97,26.02489113349996
8774,60,201.0,102.0,11.0,88.0,39.9,57.0,0,1,2.01,25.246899829212154
8775,26,156.0,58.0,10.0,91.0,39.6,45.0,1,0,1.56,23.83300460223537
8776,52,187.0,87.0,9.0,91.0,39.7,44.0,0,1,1.87,24.879178701135288
8777,30,177.0,80.0,9.0,92.0,39.4,35.0,0,1,1.77,25.53544639152223
8778,59,161.0,57.0,28.0,110.0,40.5,200.0,1,0,1.61,21.98989236526368
8779,55,179.0,83.0,14.0,98.0,40.1,85.0,0,1,1.79,25.90431010268094
8780,49,195.0,106.0,24.0,111.0,40.5,197.0,0,1,1.95,27.87639710716634
8781,57,182.0,84.0,11.0,98.0,39.9,68.0,0,1,1.82,25.359256128486894
8782,61,191.0,96.0,26.0,107.0,41.2,207.0,0,1,1.91,26.315068117650284
8783,38,192.0,86.0,14.0,95.0,40.4,68.0,0,1,1.92,23.328993055555557
8784,61,159.0,62.0,4.0,85.0,38.5,18.0,1,0,1.59,24.524346347059055
8785,78,152.0,54.0,2.0,89.0,38.0,11.0,1,0,1.52,23.372576177285318
8786,58,159.0,62.0,7.0,79.0,39.8,26.0,1,0,1.59,24.524346347059055
8787,30,173.0,68.0,27.0,100.0,41.0,146.0,1,0,1.73,22.720438370810918
8788,43,167.0,61.0,3.0,98.0,38.4,17.0,1,0,1.67,21.872422819032593
8789,63,173.0,71.0,29.0,108.0,40.9,197.0,1,0,1.73,23.722810651876106
8790,63,146.0,45.0,14.0,101.0,40.1,90.0,1,0,1.46,21.110902608369305
8791,53,167.0,64.0,8.0,89.0,39.9,38.0,1,0,1.67,22.948115744558788
8792,63,175.0,73.0,23.0,106.0,40.6,151.0,1,0,1.75,23.836734693877553
8793,60,166.0,67.0,8.0,80.0,39.5,31.0,1,0,1.66,24.31412396574249
8794,28,153.0,56.0,20.0,103.0,40.6,117.0,1,0,1.53,23.92242299970097
8795,46,163.0,60.0,22.0,106.0,40.7,142.0,1,0,1.63,22.582709172343712
8796,50,202.0,102.0,2.0,81.0,38.3,7.0,0,1,2.02,24.997549259876482
8797,23,184.0,81.0,21.0,104.0,40.2,113.0,0,1,1.84,23.92485822306238
8798,28,161.0,56.0,28.0,111.0,40.9,188.0,1,0,1.61,21.60410477990818
8799,22,196.0,96.0,28.0,117.0,40.9,213.0,0,1,1.96,24.989587671803417
8800,42,174.0,76.0,29.0,108.0,41.1,197.0,0,1,1.74,25.102391333069097
8801,36,170.0,69.0,8.0,88.0,39.6,34.0,1,0,1.7,23.87543252595156
8802,27,175.0,73.0,29.0,109.0,41.0,178.0,0,1,1.75,23.836734693877553
8803,40,193.0,93.0,2.0,91.0,38.3,9.0,0,1,1.93,24.967113211092915
8804,33,177.0,82.0,23.0,102.0,40.8,128.0,0,1,1.77,26.173832551310287
8805,35,175.0,72.0,24.0,95.0,40.7,118.0,1,0,1.75,23.510204081632654
8806,70,184.0,84.0,26.0,110.0,40.7,224.0,0,1,1.84,24.8109640831758
8807,22,190.0,94.0,26.0,108.0,40.6,161.0,0,1,1.9,26.038781163434905
8808,22,186.0,91.0,7.0,87.0,39.3,21.0,0,1,1.86,26.303618915481554
8809,24,188.0,84.0,26.0,113.0,40.9,178.0,0,1,1.88,23.766410140334994
8810,20,192.0,90.0,20.0,106.0,40.4,114.0,0,1,1.92,24.4140625
8811,21,170.0,70.0,15.0,96.0,40.2,72.0,1,0,1.7,24.221453287197235
8812,21,160.0,57.0,18.0,97.0,40.2,91.0,1,0,1.6,22.265624999999996
8813,62,161.0,61.0,3.0,85.0,38.7,13.0,1,0,1.61,23.533042706685695
8814,49,177.0,78.0,12.0,94.0,40.0,61.0,0,1,1.77,24.897060231734173
8815,34,163.0,61.0,1.0,74.0,38.2,3.0,1,0,1.63,22.95908765854944
8816,22,149.0,52.0,22.0,103.0,41.0,128.0,1,0,1.49,23.422368361785505
8817,35,162.0,55.0,2.0,80.0,38.0,7.0,1,0,1.62,20.957171162932475
8818,31,182.0,85.0,10.0,83.0,39.5,27.0,0,1,1.82,25.661152034778407
8819,22,159.0,59.0,6.0,87.0,39.4,24.0,1,0,1.59,23.337684427040067
8820,30,162.0,58.0,19.0,100.0,40.5,105.0,1,0,1.62,22.10028959000152
8821,42,164.0,62.0,24.0,105.0,40.4,150.0,1,0,1.64,23.051754907792983
8822,26,166.0,58.0,28.0,109.0,40.8,180.0,1,0,1.66,21.04804761213529
8823,22,165.0,57.0,29.0,107.0,40.5,179.0,1,0,1.65,20.936639118457304
8824,62,158.0,59.0,29.0,111.0,41.0,211.0,1,0,1.58,23.634033007530842
8825,26,145.0,46.0,28.0,105.0,40.9,173.0,1,0,1.45,21.87871581450654
8826,52,168.0,69.0,20.0,97.0,40.5,109.0,0,1,1.68,24.44727891156463
8827,24,153.0,47.0,20.0,99.0,40.6,110.0,1,0,1.53,20.07774787474903
8828,45,180.0,78.0,12.0,99.0,39.8,65.0,1,0,1.8,24.074074074074073
8829,40,181.0,79.0,12.0,89.0,39.7,47.0,0,1,1.81,24.114038033027075
8830,35,152.0,51.0,18.0,96.0,40.6,95.0,1,0,1.52,22.07409972299169
8831,40,204.0,109.0,2.0,76.0,38.1,5.0,0,1,2.04,26.191849288735103
8832,79,184.0,87.0,21.0,100.0,40.5,160.0,0,1,1.84,25.697069943289225
8833,21,187.0,86.0,23.0,96.0,41.0,96.0,0,1,1.87,24.59321112985787
8834,52,161.0,63.0,14.0,96.0,40.0,76.0,1,0,1.61,24.3046178773967
8835,70,179.0,73.0,25.0,107.0,40.7,170.0,1,0,1.79,22.783308885490467
8836,66,178.0,84.0,24.0,109.0,40.5,198.0,0,1,1.78,26.511804065143288
8837,46,181.0,87.0,27.0,106.0,40.8,187.0,0,1,1.81,26.555965935105768
8838,20,180.0,81.0,26.0,110.0,40.8,159.0,0,1,1.8,25.0
8839,61,187.0,89.0,11.0,88.0,40.0,55.0,0,1,1.87,25.45111384369012
8840,21,168.0,63.0,8.0,80.0,39.6,25.0,1,0,1.68,22.321428571428577
8841,28,176.0,75.0,18.0,98.0,40.3,91.0,1,0,1.76,24.212293388429753
8842,23,189.0,89.0,8.0,82.0,39.7,18.0,0,1,1.89,24.915315920606925
8843,20,176.0,79.0,15.0,95.0,40.2,57.0,0,1,1.76,25.50361570247934
8844,27,185.0,90.0,20.0,103.0,40.3,112.0,0,1,1.85,26.296566837107374
8845,62,163.0,67.0,28.0,105.0,40.8,183.0,1,0,1.63,25.21735857578381
8846,24,189.0,93.0,20.0,93.0,40.4,80.0,0,1,1.89,26.035105400184765
8847,20,179.0,76.0,26.0,108.0,41.2,155.0,1,0,1.79,23.719609250647608
8848,32,204.0,108.0,17.0,96.0,40.1,88.0,0,1,2.04,25.951557093425606
8849,75,156.0,60.0,7.0,81.0,39.5,30.0,1,0,1.56,24.654832347140037
8850,35,134.0,39.0,6.0,90.0,39.1,29.0,1,0,1.34,21.71975941189574
8851,28,181.0,82.0,2.0,88.0,37.8,6.0,0,1,1.81,25.029760996306585
8852,33,173.0,76.0,18.0,89.0,40.1,63.0,0,1,1.73,25.393431120318084
8853,53,147.0,54.0,22.0,100.0,40.6,132.0,1,0,1.47,24.989587671803417
8854,38,186.0,88.0,27.0,102.0,40.9,160.0,0,1,1.86,25.4364666435426
8855,35,184.0,84.0,8.0,80.0,39.7,19.0,0,1,1.84,24.8109640831758
8856,47,173.0,76.0,24.0,100.0,40.8,134.0,1,0,1.73,25.393431120318084
8857,30,182.0,88.0,4.0,78.0,39.1,8.0,0,1,1.82,26.56683975365294
8858,43,177.0,80.0,27.0,103.0,40.9,166.0,0,1,1.77,25.53544639152223
8859,20,161.0,60.0,29.0,107.0,40.3,177.0,1,0,1.61,23.147255121330193
8860,22,176.0,78.0,12.0,91.0,40.1,40.0,0,1,1.76,25.180785123966942
8861,43,179.0,77.0,2.0,83.0,37.9,7.0,1,0,1.79,24.031709372366656
8862,24,177.0,78.0,8.0,85.0,39.6,20.0,0,1,1.77,24.897060231734173
8863,28,196.0,95.0,2.0,89.0,38.6,7.0,0,1,1.96,24.729279466888798
8864,21,198.0,99.0,27.0,98.0,41.0,128.0,0,1,1.98,25.252525252525253
8865,51,186.0,90.0,2.0,83.0,38.1,7.0,0,1,1.86,26.014568158168572
8866,48,160.0,59.0,1.0,79.0,37.6,4.0,1,0,1.6,23.046874999999996
8867,28,166.0,60.0,20.0,98.0,40.7,105.0,1,0,1.66,21.773842357381334
8868,23,172.0,62.0,23.0,103.0,40.8,131.0,1,0,1.72,20.9572742022715
8869,58,185.0,89.0,2.0,89.0,38.4,10.0,0,1,1.85,26.004382761139514
8870,24,157.0,50.0,14.0,95.0,40.3,70.0,1,0,1.57,20.28479857195018
8871,33,176.0,79.0,13.0,101.0,40.0,70.0,0,1,1.76,25.50361570247934
8872,25,200.0,107.0,9.0,92.0,39.7,38.0,0,1,2.0,26.75
8873,37,161.0,56.0,8.0,90.0,39.5,37.0,1,0,1.61,21.60410477990818
8874,31,191.0,100.0,23.0,100.0,41.0,128.0,0,1,1.91,27.411529289219047
8875,35,179.0,79.0,26.0,106.0,41.0,161.0,0,1,1.79,24.65590961580475
8876,69,151.0,54.0,21.0,97.0,40.1,125.0,1,0,1.51,23.683171790710933
8877,31,162.0,58.0,21.0,100.0,40.5,117.0,1,0,1.62,22.10028959000152
8878,43,167.0,58.0,29.0,106.0,41.1,186.0,1,0,1.67,20.796729893506402
8879,32,190.0,90.0,1.0,84.0,37.9,3.0,0,1,1.9,24.930747922437675
8880,60,195.0,102.0,25.0,104.0,40.5,190.0,0,1,1.95,26.824457593688365
8881,34,160.0,60.0,4.0,78.0,39.0,13.0,1,0,1.6,23.437499999999996
8882,22,198.0,91.0,23.0,102.0,40.8,120.0,0,1,1.98,23.21191715131109
8883,57,190.0,89.0,19.0,97.0,40.6,116.0,0,1,1.9,24.653739612188367
8884,64,183.0,79.0,17.0,99.0,40.3,98.0,1,0,1.83,23.589835468362743
8885,32,153.0,52.0,5.0,89.0,39.2,22.0,1,0,1.53,22.21367849972233
8886,59,195.0,90.0,25.0,93.0,40.8,141.0,0,1,1.95,23.668639053254438
8887,45,193.0,97.0,8.0,93.0,39.4,41.0,0,1,1.93,26.040967542752828
8888,54,197.0,97.0,16.0,100.0,40.4,106.0,0,1,1.97,24.994202375737586
8889,27,165.0,59.0,20.0,96.0,40.3,101.0,1,0,1.65,21.6712580348944
8890,52,159.0,58.0,11.0,86.0,39.7,49.0,1,0,1.59,22.942130453700404
8891,28,176.0,69.0,3.0,79.0,38.9,9.0,1,0,1.76,22.275309917355372
8892,39,141.0,50.0,27.0,96.0,40.5,145.0,1,0,1.41,25.149640360142854
8893,27,198.0,103.0,29.0,107.0,41.0,188.0,0,1,1.98,26.272829303132333
8894,22,184.0,79.0,15.0,94.0,40.3,57.0,0,1,1.84,23.334120982986768
8895,50,161.0,67.0,3.0,83.0,38.2,12.0,1,0,1.61,25.847768218818715
8896,72,177.0,75.0,15.0,89.0,40.0,73.0,1,0,1.77,23.93948099205209
8897,55,174.0,70.0,11.0,83.0,40.0,44.0,1,0,1.74,23.120623596247853
8898,26,159.0,58.0,28.0,114.0,40.7,195.0,1,0,1.59,22.942130453700404
8899,79,207.0,119.0,14.0,94.0,39.9,103.0,0,1,2.07,27.77194333590049
8900,31,210.0,112.0,20.0,107.0,40.7,138.0,0,1,2.1,25.396825396825395
8901,22,183.0,77.0,27.0,106.0,41.2,156.0,1,0,1.83,22.99262444384723
8902,65,193.0,96.0,16.0,87.0,40.4,83.0,0,1,1.93,25.77250395983785
8903,70,166.0,64.0,23.0,106.0,40.3,157.0,1,0,1.66,23.225431847873423
8904,56,181.0,84.0,15.0,86.0,39.9,65.0,0,1,1.81,25.640242971826257
8905,42,176.0,71.0,16.0,91.0,40.2,74.0,1,0,1.76,22.920971074380166
8906,38,189.0,91.0,11.0,100.0,40.2,63.0,0,1,1.89,25.475210660395845
8907,44,191.0,90.0,12.0,93.0,40.0,59.0,0,1,1.91,24.67037636029714
8908,32,180.0,83.0,14.0,99.0,40.1,71.0,0,1,1.8,25.61728395061728
8909,62,171.0,75.0,12.0,92.0,39.8,60.0,1,0,1.71,25.64891761567662
8910,57,170.0,66.0,10.0,92.0,39.4,51.0,1,0,1.7,22.837370242214536
8911,32,182.0,81.0,5.0,92.0,39.1,20.0,0,1,1.82,24.453568409612362
8912,37,156.0,53.0,2.0,84.0,38.0,8.0,1,0,1.56,21.7784352399737
8913,42,189.0,93.0,22.0,105.0,40.6,147.0,0,1,1.89,26.035105400184765
8914,46,168.0,72.0,18.0,89.0,40.4,72.0,0,1,1.68,25.510204081632658
8915,48,159.0,60.0,21.0,98.0,40.6,110.0,0,1,1.59,23.73323840037973
8916,40,170.0,76.0,18.0,100.0,40.4,99.0,0,1,1.7,26.29757785467128
8917,22,185.0,84.0,26.0,102.0,40.5,132.0,0,1,1.85,24.543462381300216
8918,26,194.0,93.0,22.0,101.0,40.6,117.0,0,1,1.94,24.710383675204593
8919,62,196.0,94.0,14.0,89.0,40.1,74.0,0,1,1.96,24.46897126197418
8920,49,195.0,100.0,3.0,85.0,38.3,13.0,0,1,1.95,26.298487836949377
8921,27,180.0,79.0,21.0,105.0,40.0,119.0,0,1,1.8,24.382716049382715
8922,61,181.0,87.0,25.0,112.0,40.7,213.0,0,1,1.81,26.555965935105768
8923,22,172.0,74.0,8.0,85.0,39.5,18.0,0,1,1.72,25.013520822065985
8924,52,173.0,74.0,6.0,88.0,39.3,25.0,0,1,1.73,24.725182932941294
8925,23,146.0,42.0,22.0,98.0,40.2,119.0,1,0,1.46,19.703509101144682
8926,53,163.0,67.0,29.0,109.0,40.9,197.0,1,0,1.63,25.21735857578381
8927,43,174.0,71.0,12.0,91.0,40.1,56.0,1,0,1.74,23.450918219051392
8928,46,171.0,73.0,28.0,116.0,40.9,205.0,1,0,1.71,24.96494647925858
8929,69,169.0,69.0,6.0,92.0,39.7,33.0,0,1,1.69,24.158817968558527
8930,71,189.0,97.0,9.0,86.0,39.9,48.0,0,1,1.89,27.154894879762605
8931,26,132.0,36.0,5.0,91.0,39.2,24.0,1,0,1.32,20.661157024793386
8932,27,159.0,61.0,17.0,96.0,40.5,85.0,1,0,1.59,24.128792373719392
8933,40,189.0,89.0,25.0,109.0,40.4,157.0,1,0,1.89,24.915315920606925
8934,79,179.0,81.0,15.0,98.0,40.1,107.0,0,1,1.79,25.280109859242845
8935,24,162.0,58.0,27.0,114.0,40.8,187.0,1,0,1.62,22.10028959000152
8936,22,188.0,81.0,16.0,97.0,40.3,76.0,1,0,1.88,22.917609778180175
8937,23,174.0,69.0,2.0,83.0,38.0,7.0,1,0,1.74,22.79032897344431
8938,74,146.0,50.0,19.0,101.0,40.5,124.0,1,0,1.46,23.45655845374367
8939,30,173.0,70.0,28.0,108.0,40.7,175.0,1,0,1.73,23.38868655818771
8940,76,179.0,86.0,18.0,100.0,40.5,134.0,0,1,1.79,26.840610467838083
8941,61,170.0,72.0,13.0,85.0,39.9,54.0,0,1,1.7,24.913494809688583
8942,65,160.0,58.0,14.0,97.0,40.2,82.0,1,0,1.6,22.656249999999996
8943,24,163.0,60.0,6.0,78.0,39.5,18.0,1,0,1.63,22.582709172343712
8944,24,180.0,84.0,21.0,98.0,40.6,96.0,0,1,1.8,25.925925925925924
8945,73,174.0,75.0,23.0,97.0,40.7,152.0,0,1,1.74,24.772096710265558
8946,33,200.0,97.0,2.0,82.0,38.0,6.0,0,1,2.0,24.25
8947,47,200.0,103.0,3.0,72.0,39.1,7.0,0,1,2.0,25.75
8948,32,177.0,82.0,7.0,83.0,39.4,19.0,0,1,1.77,26.173832551310287
8949,37,163.0,62.0,26.0,101.0,40.7,149.0,1,0,1.63,23.335466144755166
8950,47,175.0,69.0,29.0,117.0,41.1,218.0,1,0,1.75,22.53061224489796
8951,38,194.0,99.0,13.0,93.0,40.1,63.0,0,1,1.94,26.304601976830696
8952,31,154.0,59.0,4.0,73.0,39.1,11.0,1,0,1.54,24.87771968291449
8953,37,173.0,64.0,14.0,99.0,40.6,77.0,1,0,1.73,21.383941996057334
8954,37,190.0,89.0,2.0,84.0,37.8,6.0,0,1,1.9,24.653739612188367
8955,33,169.0,64.0,3.0,83.0,38.7,11.0,1,0,1.69,22.40817898532965
8956,22,184.0,79.0,19.0,100.0,40.5,89.0,0,1,1.84,23.334120982986768
8957,56,162.0,63.0,20.0,110.0,40.7,140.0,1,0,1.62,24.005486968449926
8958,64,188.0,95.0,17.0,95.0,40.3,107.0,0,1,1.88,26.87867813490267
8959,29,165.0,64.0,8.0,97.0,39.9,41.0,1,0,1.65,23.507805325987146
8960,64,176.0,75.0,5.0,87.0,39.3,23.0,1,0,1.76,24.212293388429753
8961,65,150.0,54.0,11.0,87.0,40.0,53.0,1,0,1.5,24.0
8962,29,186.0,79.0,9.0,84.0,39.6,23.0,0,1,1.86,22.835009827725745
8963,37,192.0,88.0,9.0,90.0,39.5,37.0,0,1,1.92,23.87152777777778
8964,50,147.0,45.0,23.0,102.0,40.8,145.0,1,0,1.47,20.824656393169516
8965,24,194.0,87.0,12.0,89.0,40.2,39.0,0,1,1.94,23.11616537357849
8966,41,159.0,60.0,13.0,95.0,40.1,67.0,1,0,1.59,23.73323840037973
8967,74,185.0,83.0,10.0,93.0,40.4,62.0,0,1,1.85,24.251278305332356
8968,20,193.0,98.0,5.0,88.0,39.2,16.0,0,1,1.93,26.309431125667803
8969,38,190.0,96.0,1.0,76.0,37.4,2.0,0,1,1.9,26.59279778393352
8970,35,194.0,98.0,24.0,103.0,40.6,148.0,0,1,1.94,26.03889892655968
8971,68,184.0,87.0,11.0,92.0,40.1,64.0,0,1,1.84,25.697069943289225
8972,24,168.0,69.0,10.0,103.0,40.0,50.0,0,1,1.68,24.44727891156463
8973,26,175.0,78.0,8.0,94.0,39.4,32.0,0,1,1.75,25.46938775510204
8974,61,196.0,96.0,2.0,73.0,38.5,6.0,0,1,1.96,24.989587671803417
8975,62,184.0,83.0,8.0,75.0,39.5,23.0,0,1,1.84,24.515595463137995
8976,47,172.0,72.0,23.0,103.0,40.5,142.0,0,1,1.72,24.337479718766904
8977,69,186.0,83.0,29.0,114.0,40.9,265.0,0,1,1.86,23.991212856977683
8978,41,194.0,100.0,19.0,102.0,40.4,121.0,0,1,1.94,26.570305027101714
8979,35,180.0,86.0,17.0,101.0,40.4,95.0,0,1,1.8,26.54320987654321
8980,23,164.0,60.0,3.0,83.0,38.5,11.0,1,0,1.64,22.308149910767405
8981,56,157.0,62.0,6.0,91.0,39.6,30.0,1,0,1.57,25.153150229218223
8982,33,192.0,97.0,22.0,101.0,40.4,126.0,0,1,1.92,26.31293402777778
8983,21,177.0,73.0,17.0,96.0,40.4,81.0,1,0,1.77,23.301094832264035
8984,65,157.0,54.0,23.0,97.0,40.4,136.0,1,0,1.57,21.907582457706194
8985,35,162.0,55.0,16.0,92.0,40.5,77.0,1,0,1.62,20.957171162932475
8986,22,160.0,64.0,21.0,102.0,40.5,98.0,0,1,1.6,24.999999999999996
8987,48,168.0,63.0,1.0,79.0,37.9,4.0,1,0,1.68,22.321428571428577
8988,35,167.0,69.0,11.0,96.0,39.8,56.0,1,0,1.67,24.740937287102444
8989,48,166.0,73.0,7.0,100.0,39.3,41.0,0,1,1.66,26.491508201480624
8990,59,177.0,82.0,13.0,84.0,39.8,53.0,0,1,1.77,26.173832551310287
8991,72,173.0,73.0,15.0,97.0,40.5,86.0,1,0,1.73,24.3910588392529
8992,22,176.0,71.0,1.0,78.0,37.7,3.0,1,0,1.76,22.920971074380166
8993,45,193.0,92.0,17.0,97.0,40.3,95.0,0,1,1.93,24.69864962817794
8994,22,188.0,90.0,20.0,96.0,40.5,86.0,0,1,1.88,25.46401086464464
8995,27,174.0,74.0,4.0,87.0,38.8,16.0,1,0,1.74,24.441802087462015
8996,57,183.0,93.0,6.0,90.0,39.4,31.0,0,1,1.83,27.77031263997133
8997,20,180.0,78.0,24.0,110.0,40.8,148.0,1,0,1.8,24.074074074074073
8998,57,182.0,88.0,28.0,101.0,40.8,188.0,0,1,1.82,26.56683975365294
8999,27,186.0,93.0,27.0,104.0,40.4,157.0,0,1,1.86,26.881720430107524
9000,43,164.0,61.0,2.0,81.0,37.8,7.0,1,0,1.64,22.679952409280194
9001,21,185.0,87.0,12.0,88.0,39.9,36.0,0,1,1.85,25.420014609203797
9002,29,183.0,75.0,20.0,98.0,40.5,102.0,1,0,1.83,22.395413419331717
9003,24,173.0,71.0,23.0,103.0,40.4,116.0,0,1,1.73,23.722810651876106
9004,72,177.0,79.0,6.0,81.0,39.1,25.0,0,1,1.77,25.2162533116282
9005,26,191.0,93.0,13.0,89.0,40.3,46.0,0,1,1.91,25.492722238973712
9006,56,166.0,61.0,20.0,94.0,40.7,106.0,1,0,1.66,22.136739730004358
9007,66,153.0,54.0,19.0,90.0,40.2,98.0,1,0,1.53,23.06805074971165
9008,25,195.0,93.0,17.0,96.0,40.6,77.0,0,1,1.95,24.45759368836292
9009,35,179.0,75.0,19.0,100.0,40.5,103.0,1,0,1.79,23.40750912892856
9010,24,147.0,48.0,4.0,91.0,38.8,18.0,1,0,1.47,22.212966819380814
9011,40,152.0,55.0,8.0,83.0,39.7,32.0,1,0,1.52,23.80540166204986
9012,33,159.0,64.0,11.0,90.0,39.8,37.0,0,1,1.59,25.315454293738377
9013,24,149.0,47.0,20.0,98.0,40.4,108.0,1,0,1.49,21.170217557767668
9014,25,164.0,56.0,20.0,93.0,40.4,95.0,1,0,1.64,20.820939916716245
9015,47,169.0,59.0,29.0,102.0,41.1,175.0,1,0,1.69,20.65754000210077
9016,20,189.0,91.0,10.0,93.0,40.1,38.0,0,1,1.89,25.475210660395845
9017,36,143.0,47.0,2.0,84.0,37.6,8.0,1,0,1.43,22.984008997995016
9018,27,172.0,75.0,2.0,86.0,38.2,5.0,0,1,1.72,25.351541373715524
9019,27,175.0,77.0,29.0,117.0,40.9,216.0,0,1,1.75,25.142857142857142
9020,24,166.0,65.0,4.0,76.0,38.8,11.0,1,0,1.66,23.588329220496444
9021,37,162.0,59.0,10.0,90.0,39.8,46.0,1,0,1.62,22.481329065691202
9022,32,196.0,99.0,1.0,79.0,37.5,2.0,0,1,1.96,25.770512286547273
9023,22,186.0,86.0,12.0,97.0,40.2,53.0,0,1,1.86,24.858365128916635
9024,47,195.0,94.0,20.0,94.0,40.5,106.0,0,1,1.95,24.720578566732414
9025,39,199.0,98.0,3.0,76.0,38.7,7.0,0,1,1.99,24.74684982702457
9026,74,179.0,85.0,11.0,82.0,39.8,51.0,0,1,1.79,26.528510346119035
9027,23,166.0,68.0,7.0,93.0,39.4,32.0,1,0,1.66,24.677021338365513
9028,39,186.0,88.0,25.0,101.0,40.9,146.0,0,1,1.86,25.4364666435426
9029,26,173.0,66.0,26.0,104.0,41.0,151.0,1,0,1.73,22.052190183434128
9030,38,168.0,70.0,27.0,108.0,40.7,174.0,0,1,1.68,24.801587301587304
9031,47,186.0,92.0,14.0,102.0,40.3,91.0,0,1,1.86,26.59266967279454
9032,42,178.0,81.0,27.0,106.0,40.8,178.0,0,1,1.78,25.5649539199596
9033,23,187.0,78.0,11.0,87.0,39.7,30.0,0,1,1.87,22.305470559638533
9034,54,181.0,81.0,19.0,95.0,40.4,97.0,1,0,1.81,24.724520008546747
9035,41,198.0,101.0,3.0,75.0,38.7,7.0,0,1,1.98,25.762677277828793
9036,42,179.0,84.0,27.0,108.0,41.0,188.0,0,1,1.79,26.216410224399986
9037,21,164.0,61.0,30.0,112.0,40.6,199.0,1,0,1.64,22.679952409280194
9038,25,167.0,62.0,3.0,89.0,38.5,13.0,1,0,1.67,22.230987127541326
9039,43,149.0,53.0,4.0,84.0,38.8,17.0,1,0,1.49,23.872798522589072
9040,41,175.0,78.0,28.0,101.0,40.7,156.0,1,0,1.75,25.46938775510204
9041,63,168.0,67.0,2.0,86.0,37.8,9.0,1,0,1.68,23.738662131519277
9042,76,169.0,68.0,23.0,92.0,40.3,123.0,1,0,1.69,23.80869017191275
9043,79,190.0,95.0,17.0,91.0,40.4,109.0,0,1,1.9,26.315789473684212
9044,54,189.0,93.0,18.0,105.0,40.2,131.0,0,1,1.89,26.035105400184765
9045,30,172.0,67.0,22.0,112.0,40.3,148.0,1,0,1.72,22.647376960519203
9046,27,181.0,79.0,2.0,79.0,38.2,4.0,0,1,1.81,24.114038033027075
9047,47,159.0,56.0,2.0,90.0,38.1,10.0,1,0,1.59,22.151022507021082
9048,61,181.0,87.0,29.0,103.0,41.0,208.0,0,1,1.81,26.555965935105768
9049,65,163.0,59.0,5.0,81.0,39.3,21.0,1,0,1.63,22.20633068613798
9050,23,190.0,85.0,17.0,98.0,40.2,77.0,0,1,1.9,23.545706371191137
9051,33,180.0,80.0,27.0,121.0,40.9,227.0,0,1,1.8,24.691358024691358
9052,39,187.0,90.0,13.0,105.0,39.9,84.0,0,1,1.87,25.737081414967538
9053,43,176.0,82.0,13.0,88.0,40.3,51.0,0,1,1.76,26.47210743801653
9054,26,179.0,76.0,21.0,105.0,40.6,121.0,1,0,1.79,23.719609250647608
9055,42,195.0,102.0,30.0,107.0,40.9,216.0,0,1,1.95,26.824457593688365
9056,36,187.0,91.0,7.0,78.0,39.5,16.0,0,1,1.87,26.023048986244955
